idx,variant_id,transform,target,validation_note,valid_syntax,preserves_semantics,exclude,auditor_notes,func_excerpt
21387,21387__dead_branch_after_opening_brace,dead_branch_after_opening_brace,1,unreachable branch inserted,,,,,"int cpu_ppc_handle_mmu_fault(CPUPPCState *env, target_ulong address, int rw,\n\n                             int mmu_idx)\n\n{\nif (0) { int __robust_vd_dead = 0; (void)__robust_vd_dead; }\n\n\n    mmu_ctx_t ctx;\n\n    int access_type;\n\n    int ret = 0;\n\n\n\n    if (rw == 2) {\n\n        /* code access */\n\n        rw = 0;\n\n        access_type = ACCESS_CODE;\n\n    } else {\n\n        /* data access */\n\n        access_type = env->access_type;\n\n    }\n\n    ret = get_physical_address(env, &ctx, address, rw, access_type);\n\n    if (ret == 0) {\n\n        tlb_set_page(env, address & TARGET_PAGE_MASK,\n\n                     ctx.raddr & TARGET_PAGE_MASK, ctx.prot,\n\n                     mmu_idx, TARGET_PAGE_SIZE);\n\n        ret = 0;\n\n    } else if (ret < 0) {\n\n        LOG_MMU_STATE(env);\n\n        if (access_type == ACCE"
20738,20738__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,,,,,"static int mch_init(PCIDevice *d)\n\n{\nif (0) { int __robust_vd_dead = 0; (void)__robust_vd_dead; }\n\n\n    int i;\n\n    MCHPCIState *mch = MCH_PCI_DEVICE(d);\n\n\n\n    /* setup pci memory regions */\n\n    memory_region_init_alias(&mch->pci_hole, OBJECT(mch), ""pci-hole"",\n\n                             mch->pci_address_space,\n\n                             mch->below_4g_mem_size,\n\n                             0x100000000ULL - mch->below_4g_mem_size);\n\n    memory_region_add_subregion(mch->system_memory, mch->below_4g_mem_size,\n\n                                &mch->pci_hole);\n\n\n\n    pc_init_pci64_hole(&mch->pci_info, 0x100000000ULL + mch->above_4g_mem_size,\n\n                       mch->pci_hole64_size);\n\n    memory_region_init_alias(&mch->pci_hole_64bit, OBJECT(mch), ""pci-hole64"",\n\n                    "
16986,16986__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,,,,,"static int hls_read_seek(AVFormatContext *s, int stream_index,\n\n                               int64_t timestamp, int flags)\n\n{\nif (0) { int __robust_vd_dead = 0; (void)__robust_vd_dead; }\n\n\n    HLSContext *c = s->priv_data;\n\n    int i;\n\n    int64_t seek_timestamp;\n\n    int valid_for = -1;\n\n\n\n    if ((flags & AVSEEK_FLAG_BYTE) || !c->variants[0]->playlists[0]->finished)\n\n        return AVERROR(ENOSYS);\n\n\n\n    seek_timestamp = stream_index < 0 ? timestamp :\n\n                     av_rescale_rnd(timestamp, AV_TIME_BASE,\n\n                                    s->streams[stream_index]->time_base.den,\n\n                                    flags & AVSEEK_FLAG_BACKWARD ?\n\n                                    AV_ROUND_DOWN : AV_ROUND_UP);\n\n\n\n    if (s->duration < seek_timestamp)\n\n        return AVERROR"
25113,25113__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,,,,,"static void n8x0_nand_setup(struct n800_s *s)\n\n{\nif (0) { int __robust_vd_dead = 0; (void)__robust_vd_dead; }\n\n\n    char *otp_region;\n\n    DriveInfo *dinfo;\n\n\n\n    s->nand = qdev_create(NULL, ""onenand"");\n\n    qdev_prop_set_uint16(s->nand, ""manufacturer_id"", NAND_MFR_SAMSUNG);\n\n    /* Either 0x40 or 0x48 are OK for the device ID */\n\n    qdev_prop_set_uint16(s->nand, ""device_id"", 0x48);\n\n    qdev_prop_set_uint16(s->nand, ""version_id"", 0);\n\n    qdev_prop_set_int32(s->nand, ""shift"", 1);\n\n    dinfo = drive_get(IF_MTD, 0, 0);\n\n    if (dinfo) {\n\n        qdev_prop_set_drive_nofail(s->nand, ""drive"",\n\n                                   blk_bs(blk_by_legacy_dinfo(dinfo)));\n\n    }\n\n    qdev_init_nofail(s->nand);\n\n    sysbus_connect_irq(SYS_BUS_DEVICE(s->nand), 0,\n\n                       qdev_get_gpio_"
3691,3691__dead_branch_after_opening_brace,dead_branch_after_opening_brace,1,unreachable branch inserted,,,,,"static int ccid_bulk_in_copy_to_guest(USBCCIDState *s, uint8_t *data, int len)\n\n{\nif (0) { int __robust_vd_dead = 0; (void)__robust_vd_dead; }\n\n\n    int ret = 0;\n\n\n\n    assert(len > 0);\n\n    ccid_bulk_in_get(s);\n\n    if (s->current_bulk_in != NULL) {\n\n        ret = MIN(s->current_bulk_in->len - s->current_bulk_in->pos, len);\n\n        memcpy(data, s->current_bulk_in->data + s->current_bulk_in->pos, ret);\n\n        s->current_bulk_in->pos += ret;\n\n        if (s->current_bulk_in->pos == s->current_bulk_in->len) {\n\n            ccid_bulk_in_release(s);\n\n        }\n\n    } else {\n\n        /* return when device has no data - usb 2.0 spec Table 8-4 */\n\n        ret = USB_RET_NAK;\n\n    }\n\n    if (ret > 0) {\n\n        DPRINTF(s, D_MORE_INFO,\n\n                ""%s: %d/%d req/act to guest (BULK_IN)\n"", __fu"
3348,3348__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,,,,,"static int qemu_rdma_block_for_wrid(RDMAContext *rdma, int wrid_requested)\n\n{\nif (0) { int __robust_vd_dead = 0; (void)__robust_vd_dead; }\n\n\n    int num_cq_events = 0, ret = 0;\n\n    struct ibv_cq *cq;\n\n    void *cq_ctx;\n\n    uint64_t wr_id = RDMA_WRID_NONE, wr_id_in;\n\n\n\n    if (ibv_req_notify_cq(rdma->cq, 0)) {\n\n        return -1;\n\n    }\n\n    /* poll cq first */\n\n    while (wr_id != wrid_requested) {\n\n        ret = qemu_rdma_poll(rdma, &wr_id_in);\n\n        if (ret < 0) {\n\n            return ret;\n\n        }\n\n\n\n        wr_id = wr_id_in & RDMA_WRID_TYPE_MASK;\n\n\n\n        if (wr_id == RDMA_WRID_NONE) {\n\n            break;\n\n        }\n\n        if (wr_id != wrid_requested) {\n\n            DDDPRINTF(""A Wanted wrid %s (%d) but got %s (%"" PRIu64 "")\n"",\n\n                print_wrid(wrid_requested),\n\n   "
15373,15373__dead_branch_after_opening_brace,dead_branch_after_opening_brace,1,unreachable branch inserted,,,,,"void dpy_gfx_copy(QemuConsole *con, int src_x, int src_y,\n\n                  int dst_x, int dst_y, int w, int h)\n\n{\nif (0) { int __robust_vd_dead = 0; (void)__robust_vd_dead; }\n\n\n    DisplayState *s = con->ds;\n\n    DisplayChangeListener *dcl;\n\n\n\n    if (!qemu_console_is_visible(con)) {\n\n        return;\n\n    }\n\n    QLIST_FOREACH(dcl, &s->listeners, next) {\n\n        if (con != (dcl->con ? dcl->con : active_console)) {\n\n            continue;\n\n        }\n\n        if (dcl->ops->dpy_gfx_copy) {\n\n            dcl->ops->dpy_gfx_copy(dcl, src_x, src_y, dst_x, dst_y, w, h);\n\n        } else { /* TODO */\n\n            dcl->ops->dpy_gfx_update(dcl, dst_x, dst_y, w, h);\n\n        }\n\n    }\n\n}\n"
13548,13548__dead_branch_after_opening_brace,dead_branch_after_opening_brace,1,unreachable branch inserted,,,,,"PCIBus *i440fx_init(PCII440FXState **pi440fx_state, int *piix3_devfn, qemu_irq *pic, int ram_size)\n\n{\nif (0) { int __robust_vd_dead = 0; (void)__robust_vd_dead; }\n\n\n    DeviceState *dev;\n\n    PCIBus *b;\n\n    PCIDevice *d;\n\n    I440FXState *s;\n\n    PIIX3State *piix3;\n\n\n\n    dev = qdev_create(NULL, ""i440FX-pcihost"");\n\n    s = FROM_SYSBUS(I440FXState, sysbus_from_qdev(dev));\n\n    b = pci_bus_new(&s->busdev.qdev, NULL, 0);\n\n    s->bus = b;\n\n    qdev_init_nofail(dev);\n\n\n\n    d = pci_create_simple(b, 0, ""i440FX"");\n\n    *pi440fx_state = DO_UPCAST(PCII440FXState, dev, d);\n\n\n\n    piix3 = DO_UPCAST(PIIX3State, dev,\n\n                                 pci_create_simple(b, -1, ""PIIX3""));\n\n    piix3->pic = pic;\n\n    pci_bus_irqs(b, piix3_set_irq, pci_slot_get_pirq, piix3, 4);\n\n    (*pi440fx_state)->piix3"
1277,1277__dead_branch_after_opening_brace,dead_branch_after_opening_brace,1,unreachable branch inserted,,,,,"static void mptsas_scsi_init(PCIDevice *dev, Error **errp)\n\n{\nif (0) { int __robust_vd_dead = 0; (void)__robust_vd_dead; }\n\n\n    DeviceState *d = DEVICE(dev);\n\n    MPTSASState *s = MPT_SAS(dev);\n\n\n\n    dev->config[PCI_LATENCY_TIMER] = 0;\n\n    dev->config[PCI_INTERRUPT_PIN] = 0x01;\n\n\n\n    memory_region_init_io(&s->mmio_io, OBJECT(s), &mptsas_mmio_ops, s,\n\n                          ""mptsas-mmio"", 0x4000);\n\n    memory_region_init_io(&s->port_io, OBJECT(s), &mptsas_port_ops, s,\n\n                          ""mptsas-io"", 256);\n\n    memory_region_init_io(&s->diag_io, OBJECT(s), &mptsas_diag_ops, s,\n\n                          ""mptsas-diag"", 0x10000);\n\n\n\n    if (s->msi != ON_OFF_AUTO_OFF &&\n\n        msi_init(dev, 0, 1, true, false) >= 0) {\n\n        /* TODO check for errors */\n\n        s->msi_in_use ="
25738,25738__dead_branch_after_opening_brace,dead_branch_after_opening_brace,1,unreachable branch inserted,,,,,"static void switch_buffer(MPADecodeContext *s, int *pos, int *end_pos,\n\n                          int *end_pos2)\n\n{\nif (0) { int __robust_vd_dead = 0; (void)__robust_vd_dead; }\n\n\n    if (s->in_gb.buffer && *pos >= s->gb.size_in_bits) {\n\n        s->gb           = s->in_gb;\n\n        s->in_gb.buffer = NULL;\n\n        assert((get_bits_count(&s->gb) & 7) == 0);\n\n        skip_bits_long(&s->gb, *pos - *end_pos);\n\n        *end_pos2 =\n\n        *end_pos  = *end_pos2 + get_bits_count(&s->gb) - *pos;\n\n        *pos      = get_bits_count(&s->gb);\n\n    }\n\n}\n"
19353,19353__dead_branch_after_opening_brace,dead_branch_after_opening_brace,1,unreachable branch inserted,,,,,static av_cold int dvdsub_close(AVCodecContext *avctx)\n\n{\nif (0) { int __robust_vd_dead = 0; (void)__robust_vd_dead; }\n\n\n    DVDSubContext *ctx = avctx->priv_data;\n\n    av_freep(&ctx->buf);\n\n    ctx->buf_size = 0;\n\n    return 0;\n\n}\n
22552,22552__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,,,,,"static unsigned int dec_movu_r(DisasContext *dc)\n\n{\nif (0) { int __robust_vd_dead = 0; (void)__robust_vd_dead; }\n\n\n	TCGv t0;\n\n	int size = memsize_z(dc);\n\n	DIS(fprintf (logfile, ""movu.%c $r%u, $r%u\n"",\n\n		    memsize_char(size),\n\n		    dc->op1, dc->op2));\n\n\n\n	cris_cc_mask(dc, CC_MASK_NZ);\n\n	t0 = tcg_temp_new(TCG_TYPE_TL);\n\n	dec_prep_move_r(dc, dc->op1, dc->op2, size, 0, t0);\n\n	cris_alu(dc, CC_OP_MOVE, cpu_R[dc->op2], cpu_R[dc->op2], t0, 4);\n\n	tcg_temp_free(t0);\n\n	return 2;\n\n}\n"
9913,9913__dead_branch_after_opening_brace,dead_branch_after_opening_brace,1,unreachable branch inserted,,,,,"ff_rdt_parse_open(AVFormatContext *ic, int first_stream_of_set_idx,\n\n                  void *priv_data, RTPDynamicProtocolHandler *handler)\n\n{\nif (0) { int __robust_vd_dead = 0; (void)__robust_vd_dead; }\n\n\n    RDTDemuxContext *s = av_mallocz(sizeof(RDTDemuxContext));\n\n    if (!s)\n\n        return NULL;\n\n\n\n    s->ic = ic;\n\n    s->streams = &ic->streams[first_stream_of_set_idx];\n\n    do {\n\n        s->n_streams++;\n\n    } while (first_stream_of_set_idx + s->n_streams < ic->nb_streams &&\n\n             s->streams[s->n_streams]->priv_data == s->streams[0]->priv_data);\n\n    s->prev_set_id    = -1;\n\n    s->prev_stream_id = -1;\n\n    s->prev_timestamp = -1;\n\n    s->parse_packet = handler->parse_packet;\n\n    s->dynamic_protocol_context = priv_data;\n\n\n\n    return s;\n\n}\n"
4362,4362__dead_branch_after_opening_brace,dead_branch_after_opening_brace,1,unreachable branch inserted,,,,,"static int vmdk_open_vmdk4(BlockDriverState *bs,\n\n                           BlockDriverState *file,\n\n                           int flags)\n\n{\nif (0) { int __robust_vd_dead = 0; (void)__robust_vd_dead; }\n\n\n    int ret;\n\n    uint32_t magic;\n\n    uint32_t l1_size, l1_entry_sectors;\n\n    VMDK4Header header;\n\n    VmdkExtent *extent;\n\n    int64_t l1_backup_offset = 0;\n\n\n\n    ret = bdrv_pread(file, sizeof(magic), &header, sizeof(header));\n\n    if (ret < 0) {\n\n        return ret;\n\n    }\n\n    if (header.capacity == 0) {\n\n        int64_t desc_offset = le64_to_cpu(header.desc_offset);\n\n        if (desc_offset) {\n\n            return vmdk_open_desc_file(bs, flags, desc_offset << 9);\n\n        }\n\n    }\n\n\n\n    if (le64_to_cpu(header.gd_offset) == VMDK4_GD_AT_END) {\n\n        /*\n\n         * The footer take"
9630,9630__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,,,,,"void pci_bridge_initfn(PCIDevice *dev, const char *typename)\n\n{\nif (0) { int __robust_vd_dead = 0; (void)__robust_vd_dead; }\n\n\n    PCIBus *parent = dev->bus;\n\n    PCIBridge *br = PCI_BRIDGE(dev);\n\n    PCIBus *sec_bus = &br->sec_bus;\n\n\n\n    pci_word_test_and_set_mask(dev->config + PCI_STATUS,\n\n                               PCI_STATUS_66MHZ | PCI_STATUS_FAST_BACK);\n\n\n\n    /*\n\n     * TODO: We implement VGA Enable in the Bridge Control Register\n\n     * therefore per the PCI to PCI bridge spec we must also implement\n\n     * VGA Palette Snooping.  When done, set this bit writable:\n\n     *\n\n     * pci_word_test_and_set_mask(dev->wmask + PCI_COMMAND,\n\n     *                            PCI_COMMAND_VGA_PALETTE);\n\n     */\n\n\n\n    pci_config_set_class(dev->config, PCI_CLASS_BRIDGE_PCI);\n\n    dev->conf"
3001,3001__dead_branch_after_opening_brace,dead_branch_after_opening_brace,1,unreachable branch inserted,,,,,"coroutine_fn iscsi_co_pdiscard(BlockDriverState *bs, int64_t offset, int bytes)\n\n{\nif (0) { int __robust_vd_dead = 0; (void)__robust_vd_dead; }\n\n\n    IscsiLun *iscsilun = bs->opaque;\n\n    struct IscsiTask iTask;\n\n    struct unmap_list list;\n\n    int r = 0;\n\n\n\n    if (!is_byte_request_lun_aligned(offset, bytes, iscsilun)) {\n\n        return -ENOTSUP;\n\n    }\n\n\n\n    if (!iscsilun->lbp.lbpu) {\n\n        /* UNMAP is not supported by the target */\n\n        return 0;\n\n    }\n\n\n\n    list.lba = offset / iscsilun->block_size;\n\n    list.num = bytes / iscsilun->block_size;\n\n\n\n    iscsi_co_init_iscsitask(iscsilun, &iTask);\n\n    qemu_mutex_lock(&iscsilun->mutex);\n\nretry:\n\n    if (iscsi_unmap_task(iscsilun->iscsi, iscsilun->lun, 0, 0, &list, 1,\n\n                         iscsi_co_generic_cb, &iTask) == NULL)"
22531,22531__dead_branch_after_opening_brace,dead_branch_after_opening_brace,1,unreachable branch inserted,,,,,"void ff_schro_queue_free(FFSchroQueue *queue, void (*free_func)(void *))\n\n{\nif (0) { int __robust_vd_dead = 0; (void)__robust_vd_dead; }\n\n\n    while (queue->p_head)\n\n        free_func(ff_schro_queue_pop(queue));\n\n}\n"
108,108__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,,,,,"aio_write_f(int argc, char **argv)\n\n{\nif (0) { int __robust_vd_dead = 0; (void)__robust_vd_dead; }\n\n\n	char *p;\n\n	int count = 0;\n\n	int nr_iov, i, c;\n\n	int pattern = 0xcd;\n\n	struct aio_ctx *ctx = calloc(1, sizeof(struct aio_ctx));\n\n	BlockDriverAIOCB *acb;\n\n\n\n	while ((c = getopt(argc, argv, ""CqP:"")) != EOF) {\n\n		switch (c) {\n\n		case 'C':\n\n			ctx->Cflag = 1;\n\n			break;\n\n		case 'q':\n\n			ctx->qflag = 1;\n\n			break;\n\n		case 'P':\n\n			pattern = atoi(optarg);\n\n			break;\n\n		default:\n\n			return command_usage(&aio_write_cmd);\n\n		}\n\n	}\n\n\n\n	if (optind > argc - 2)\n\n		return command_usage(&aio_write_cmd);\n\n\n\n	ctx->offset = cvtnum(argv[optind]);\n\n	if (ctx->offset < 0) {\n\n		printf(""non-numeric length argument -- %s\n"", argv[optind]);\n\n		return 0;\n\n	}\n\n	optind++;\n\n\n\n	if (ctx->offset & 0x1ff) {\n\n		printf(""offse"
24371,24371__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,,,,,static av_cold int pam_encode_close(AVCodecContext *avctx)\n\n{\nif (0) { int __robust_vd_dead = 0; (void)__robust_vd_dead; }\n\n\n    av_frame_free(&avctx->coded_frame);\n\n    return 0;\n\n}\n
24508,24508__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,,,,,"int check_prot(int prot, int rw, int access_type)\n\n{\nif (0) { int __robust_vd_dead = 0; (void)__robust_vd_dead; }\n\n\n    int ret;\n\n\n\n    if (access_type == ACCESS_CODE) {\n\n        if (prot & PAGE_EXEC) {\n\n            ret = 0;\n\n        } else {\n\n            ret = -2;\n\n        }\n\n    } else if (rw) {\n\n        if (prot & PAGE_WRITE) {\n\n            ret = 0;\n\n        } else {\n\n            ret = -2;\n\n        }\n\n    } else {\n\n        if (prot & PAGE_READ) {\n\n            ret = 0;\n\n        } else {\n\n            ret = -2;\n\n        }\n\n    }\n\n\n\n    return ret;\n\n}\n"
14848,14848__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,,,,,"static int decode_plane(UtvideoContext *c, int plane_no,\n\n                        uint8_t *dst, int step, ptrdiff_t stride,\n\n                        int width, int height,\n\n                        const uint8_t *src, int use_pred)\n\n{\nif (0) { int __robust_vd_dead = 0; (void)__robust_vd_dead; }\n\n\n    int i, j, slice, pix;\n\n    int sstart, send;\n\n    VLC vlc;\n\n    GetBitContext gb;\n\n    int prev, fsym;\n\n    const int cmask = c->interlaced ? ~(1 + 2 * (!plane_no && c->avctx->pix_fmt == AV_PIX_FMT_YUV420P)) : ~(!plane_no && c->avctx->pix_fmt == AV_PIX_FMT_YUV420P);\n\n\n\n    if (build_huff(src, &vlc, &fsym)) {\n\n        av_log(c->avctx, AV_LOG_ERROR, ""Cannot build Huffman codes\n"");\n\n        return AVERROR_INVALIDDATA;\n\n    }\n\n    if (fsym >= 0) { // build_huff reported a symbol to fill slices wit"
25179,25179__dead_branch_after_opening_brace,dead_branch_after_opening_brace,1,unreachable branch inserted,,,,,"static int extract_extradata_h2645(AVBSFContext *ctx, AVPacket *pkt,\n\n                                   uint8_t **data, int *size)\n\n{\nif (0) { int __robust_vd_dead = 0; (void)__robust_vd_dead; }\n\n\n    static const int extradata_nal_types_hevc[] = {\n\n        HEVC_NAL_VPS, HEVC_NAL_SPS, HEVC_NAL_PPS,\n\n    };\n\n    static const int extradata_nal_types_h264[] = {\n\n        H264_NAL_SPS, H264_NAL_PPS,\n\n    };\n\n\n\n    ExtractExtradataContext *s = ctx->priv_data;\n\n\n\n    H2645Packet h2645_pkt = { 0 };\n\n    int extradata_size = 0;\n\n    const int *extradata_nal_types;\n\n    int nb_extradata_nal_types;\n\n    int i, has_sps = 0, has_vps = 0, ret = 0;\n\n\n\n    if (ctx->par_in->codec_id == AV_CODEC_ID_HEVC) {\n\n        extradata_nal_types    = extradata_nal_types_hevc;\n\n        nb_extradata_nal_types = FF_ARRA"
19886,19886__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,,,,,"static int nut_read_header(AVFormatContext *s, AVFormatParameters *ap)\n\n{\nif (0) { int __robust_vd_dead = 0; (void)__robust_vd_dead; }\n\n\n    NUTContext *nut = s->priv_data;\n\n    ByteIOContext *bc = &s->pb;\n\n    int64_t pos;\n\n    int inited_stream_count;\n\n\n\n    nut->avf= s;\n\n    \n\n    av_set_pts_info(s, 60, 1, AV_TIME_BASE);\n\n\n\n    /* main header */\n\n    pos=0;\n\n    for(;;){\n\n        if (find_startcode(bc, MAIN_STARTCODE, pos)<0){\n\n            av_log(s, AV_LOG_ERROR, ""no main startcode found\n"");\n\n            return -1;\n\n        }\n\n        pos= url_ftell(bc);\n\n        if(decode_main_header(nut) >= 0)\n\n            break;\n\n    }\n\n    \n\n    \n\n    s->bit_rate = 0;\n\n\n\n    nut->stream = av_malloc(sizeof(StreamContext)*nut->stream_count);\n\n\n\n    /* stream headers */\n\n    pos=0;\n\n    for(inited_str"
