dataset,idx,variant_id,transform,target,validation_note,ai_label,ai_risk,ai_exclude_from_metrics,ai_notes
codexglue,23504,23504__blank_line_expansion,blank_line_expansion,0,blank lines inserted after semicolons,preserved,low,false,Whitespace-only layout change; no executable token is intentionally introduced. Whitespace-normalized code matches.
diversevul,diversevul-1703b9f3435079d3c6021e1ee2ec34fd4978103d-3722,diversevul-1703b9f3435079d3c6021e1ee2ec34fd4978103d-3722__code_normalization_abstraction,code_normalization_abstraction,0,parenthesized simple return expressions,preserved,low,false,Parenthesizes simple return expressions; value and control flow are intended to remain unchanged.
diversevul,diversevul-d71f05ca07eb5c7cfa4d6d23e5c1f2a800f52e8e-2439,diversevul-d71f05ca07eb5c7cfa4d6d23e5c1f2a800f52e8e-2439__code_normalization_abstraction,code_normalization_abstraction,0,parenthesized simple return expressions,preserved,low,false,Parenthesizes simple return expressions; value and control flow are intended to remain unchanged.
diversevul,diversevul-1816494330a83f2a064499d8ed2797045641f92c-3913,diversevul-1816494330a83f2a064499d8ed2797045641f92c-3913__code_normalization_abstraction,code_normalization_abstraction,1,parenthesized simple return expressions,preserved,low,false,Parenthesizes simple return expressions; value and control flow are intended to remain unchanged.
diversevul,diversevul-55749769fe608fa3f4a075e42e89d237c8e37637-4545,diversevul-55749769fe608fa3f4a075e42e89d237c8e37637-4545__code_normalization_abstraction,code_normalization_abstraction,0,parenthesized simple return expressions,preserved,low,false,Parenthesizes simple return expressions; value and control flow are intended to remain unchanged.
diversevul,diversevul-08c7ab404f69d9c4ca6ca7a9cf7eec74c804f917-2900,diversevul-08c7ab404f69d9c4ca6ca7a9cf7eec74c804f917-2900__code_normalization_abstraction,code_normalization_abstraction,0,parenthesized simple return expressions,preserved,low,false,Parenthesizes simple return expressions; value and control flow are intended to remain unchanged.
diversevul,diversevul-80fa26c74279fced8d778351cff19d1d8f44fe4e-544,diversevul-80fa26c74279fced8d778351cff19d1d8f44fe4e-544__code_normalization_abstraction,code_normalization_abstraction,0,parenthesized simple return expressions,preserved,low,false,Parenthesizes simple return expressions; value and control flow are intended to remain unchanged.
diversevul,diversevul-a685e3332f61cd4e59324bf3f669d36973d64270-4690,diversevul-a685e3332f61cd4e59324bf3f669d36973d64270-4690__code_normalization_abstraction,code_normalization_abstraction,0,parenthesized simple return expressions,preserved,low,false,Parenthesizes simple return expressions; value and control flow are intended to remain unchanged.
diversevul,diversevul-fb2bfce4ed49ac4656a8f7e5b5526e4838da1dde-2195,diversevul-fb2bfce4ed49ac4656a8f7e5b5526e4838da1dde-2195__code_normalization_abstraction,code_normalization_abstraction,0,parenthesized simple return expressions,preserved,low,false,Parenthesizes simple return expressions; value and control flow are intended to remain unchanged.
diversevul,diversevul-f173cdfe669556aa92857adafe60cbe5f2aa1210-1024,diversevul-f173cdfe669556aa92857adafe60cbe5f2aa1210-1024__code_normalization_abstraction,code_normalization_abstraction,0,parenthesized simple return expressions,preserved,low,false,Parenthesizes simple return expressions; value and control flow are intended to remain unchanged.
diversevul,diversevul-feaa4e7f7399c51ee6f52deb84dc3f795b4035d6-2218,diversevul-feaa4e7f7399c51ee6f52deb84dc3f795b4035d6-2218__code_normalization_abstraction,code_normalization_abstraction,0,parenthesized simple return expressions,preserved,low,false,Parenthesizes simple return expressions; value and control flow are intended to remain unchanged.
diversevul,diversevul-ac2832935435556dc593784cd0087b5e576bbe4d-816,diversevul-ac2832935435556dc593784cd0087b5e576bbe4d-816__code_normalization_abstraction,code_normalization_abstraction,1,parenthesized simple return expressions,preserved,low,false,Parenthesizes simple return expressions; value and control flow are intended to remain unchanged.
diversevul,diversevul-ce9f24cccdc019229b70a5c15e2b09ad9c0ab5d1-1179,diversevul-ce9f24cccdc019229b70a5c15e2b09ad9c0ab5d1-1179__code_normalization_abstraction,code_normalization_abstraction,0,parenthesized simple return expressions,preserved,low,false,Parenthesizes simple return expressions; value and control flow are intended to remain unchanged.
diversevul,diversevul-f227e3ec3b5cad859ad15666874405e8c1bbc1d4-3694,diversevul-f227e3ec3b5cad859ad15666874405e8c1bbc1d4-3694__code_normalization_abstraction,code_normalization_abstraction,0,parenthesized simple return expressions,preserved,low,false,Parenthesizes simple return expressions; value and control flow are intended to remain unchanged.
diversevul,diversevul-3b4929f65b0d8249f19a50245cd88ed1a2f78cff-3900,diversevul-3b4929f65b0d8249f19a50245cd88ed1a2f78cff-3900__code_normalization_abstraction,code_normalization_abstraction,0,parenthesized simple return expressions,preserved,low,false,Parenthesizes simple return expressions; value and control flow are intended to remain unchanged.
diversevul,diversevul-5e75e5685dd043fe93a5a08a15edd087a43f6968-3562,diversevul-5e75e5685dd043fe93a5a08a15edd087a43f6968-3562__code_normalization_abstraction,code_normalization_abstraction,0,parenthesized simple return expressions,preserved,low,false,Parenthesizes simple return expressions; value and control flow are intended to remain unchanged.
diversevul,diversevul-a4ae828ee416a66d8c7bf5ee71d653c2cc6a26dd-3675,diversevul-a4ae828ee416a66d8c7bf5ee71d653c2cc6a26dd-3675__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
diversevul,diversevul-e9d8b2c2968499c1f96563e6522c56958d5a1d0d-3994,diversevul-e9d8b2c2968499c1f96563e6522c56958d5a1d0d-3994__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
diversevul,diversevul-96349da5ec8eda9f0368446e557fe0c8ba0e66b7-3654,diversevul-96349da5ec8eda9f0368446e557fe0c8ba0e66b7-3654__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
diversevul,diversevul-4cc0286f2f3780abc6084bcdae5dce595daa3c12-3496,diversevul-4cc0286f2f3780abc6084bcdae5dce595daa3c12-3496__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
diversevul,diversevul-d2aeab37eb4fad4376b68ea4dfbbf285a2926384-4372,diversevul-d2aeab37eb4fad4376b68ea4dfbbf285a2926384-4372__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
diversevul,diversevul-619cb58dd90b4e03ac68286c70ed98acbefd1c90-3687,diversevul-619cb58dd90b4e03ac68286c70ed98acbefd1c90-3687__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
diversevul,diversevul-6d1c0f3d28f98ea2736128ed3e46821496dc3a8c-3347,diversevul-6d1c0f3d28f98ea2736128ed3e46821496dc3a8c-3347__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
diversevul,diversevul-baee520e3dd9be6511c45a14c5f5e77784de1471-3817,diversevul-baee520e3dd9be6511c45a14c5f5e77784de1471-3817__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
diversevul,diversevul-6d58272b4cf96f0daa846210dd2104877900f921-3017,diversevul-6d58272b4cf96f0daa846210dd2104877900f921-3017__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
diversevul,diversevul-ea04efee7635c9120d015dcdeeeb6988130cb67a-52,diversevul-ea04efee7635c9120d015dcdeeeb6988130cb67a-52__comment_banner,comment_banner,1,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
diversevul,diversevul-6703ff881b6056e0c045a7b795ce8ba1bbb87027-2733,diversevul-6703ff881b6056e0c045a7b795ce8ba1bbb87027-2733__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
diversevul,diversevul-1f37c04f2a762500222dda2459e6a04646feeedf-1132,diversevul-1f37c04f2a762500222dda2459e6a04646feeedf-1132__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
diversevul,diversevul-db19e7ce84cfd702a4ba9983ee2ea5019f470f82-2466,diversevul-db19e7ce84cfd702a4ba9983ee2ea5019f470f82-2466__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
diversevul,diversevul-6037a9074d52b1963c97cb28ea1096c7c14cbf28-1570,diversevul-6037a9074d52b1963c97cb28ea1096c7c14cbf28-1570__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
diversevul,diversevul-77f6c60f57dba0aaea5d8ef1dd94bcd0c8e6d205-85,diversevul-77f6c60f57dba0aaea5d8ef1dd94bcd0c8e6d205-85__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
diversevul,diversevul-bd0afe0390439b2c424d881c8c6eb0c5624e31d9-4891,diversevul-bd0afe0390439b2c424d881c8c6eb0c5624e31d9-4891__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
diversevul,diversevul-71105998845fb012937332fe2e806d443c09e026-4382,diversevul-71105998845fb012937332fe2e806d443c09e026-4382__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
diversevul,diversevul-ffb35baac6981f9e8914f8f3bffd37f284b85970-3042,diversevul-ffb35baac6981f9e8914f8f3bffd37f284b85970-3042__comment_banner,comment_banner,1,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
diversevul,diversevul-fea164a72a7bfd50d77ba5fb418d357f8f2bb7d0-4702,diversevul-fea164a72a7bfd50d77ba5fb418d357f8f2bb7d0-4702__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
diversevul,diversevul-619cb58dd90b4e03ac68286c70ed98acbefd1c90-1287,diversevul-619cb58dd90b4e03ac68286c70ed98acbefd1c90-1287__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
diversevul,diversevul-dfa22b348b70bb89d6d6ec0ff53973bacb4f4695-3169,diversevul-dfa22b348b70bb89d6d6ec0ff53973bacb4f4695-3169__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
diversevul,diversevul-49d31c2f389acfe83417083e1208422b4091cd9e-4139,diversevul-49d31c2f389acfe83417083e1208422b4091cd9e-4139__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
diversevul,diversevul-0a3aa5f908e351201dc9c4d4807b09ed9eedff77-4441,diversevul-0a3aa5f908e351201dc9c4d4807b09ed9eedff77-4441__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
diversevul,diversevul-aa0188eaedc056dca8374ac03d0177429b495515-2818,diversevul-aa0188eaedc056dca8374ac03d0177429b495515-2818__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
diversevul,diversevul-7f178663ebffc82c9f8a5a1b6bf2da0c263a30ed-2476,diversevul-7f178663ebffc82c9f8a5a1b6bf2da0c263a30ed-2476__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
diversevul,diversevul-6084633dff3a05d63176e06d7012c7e15aba15be-1213,diversevul-6084633dff3a05d63176e06d7012c7e15aba15be-1213__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
diversevul,diversevul-90f62cf30a78721641e08737bda787552428061e-1127,diversevul-90f62cf30a78721641e08737bda787552428061e-1127__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
diversevul,diversevul-11edc83b98a61e890d7bb01855389d40e984ea82-1402,diversevul-11edc83b98a61e890d7bb01855389d40e984ea82-1402__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
diversevul,diversevul-77404b8b69bc122d12231807abf1a837d121b551-3349,diversevul-77404b8b69bc122d12231807abf1a837d121b551-3349__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
diversevul,diversevul-619cb58dd90b4e03ac68286c70ed98acbefd1c90-4319,diversevul-619cb58dd90b4e03ac68286c70ed98acbefd1c90-4319__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
diversevul,diversevul-0dbd5a8797ed4bd18e8b883988fb62177eb0f73f-2872,diversevul-0dbd5a8797ed4bd18e8b883988fb62177eb0f73f-2872__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
diversevul,diversevul-d2371b4b204f0a3c0af51ad4e9b491144dd1225c-4537,diversevul-d2371b4b204f0a3c0af51ad4e9b491144dd1225c-4537__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
diversevul,diversevul-2183683bd633818dd031b090b5530951de76f392-2548,diversevul-2183683bd633818dd031b090b5530951de76f392-2548__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
diversevul,diversevul-c131187db2d3fa2f8bf32fdf4e9a4ef805168467-310,diversevul-c131187db2d3fa2f8bf32fdf4e9a4ef805168467-310__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
diversevul,diversevul-7e4ab8e1189846041f955e6c83f72bc1624e7a98-2614,diversevul-7e4ab8e1189846041f955e6c83f72bc1624e7a98-2614__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
diversevul,diversevul-683412ccf61294d727ead4a73d97397396e69a6b-1304,diversevul-683412ccf61294d727ead4a73d97397396e69a6b-1304__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
diversevul,diversevul-8f1bc385cfbab474db6c27b5af1e439614f3025c-1721,diversevul-8f1bc385cfbab474db6c27b5af1e439614f3025c-1721__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
diversevul,diversevul-be9b2a95adb504abd5acdc092d770444ad6f6854-3535,diversevul-be9b2a95adb504abd5acdc092d770444ad6f6854-3535__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
diversevul,diversevul-874804da0c014a7d704b3d285aa500098a931f50-2300,diversevul-874804da0c014a7d704b3d285aa500098a931f50-2300__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
diversevul,diversevul-1a5a9906d4e8d1976b701f889d8f35d54b928f25-1508,diversevul-1a5a9906d4e8d1976b701f889d8f35d54b928f25-1508__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
diversevul,diversevul-1970c2158b1ffa416d159d03c3370b9a462aee35-24,diversevul-1970c2158b1ffa416d159d03c3370b9a462aee35-24__control_flow_rewrite,control_flow_rewrite,0,inverted simple returning if/else,preserved_with_precondition,medium,false,Inverts a restricted returning if/else where both branches return; branch expressions must remain unchanged.
diversevul,diversevul-37bc691e7d26ea4eb61a8a434ebd7a9ae76225ab-230,diversevul-37bc691e7d26ea4eb61a8a434ebd7a9ae76225ab-230__control_flow_rewrite,control_flow_rewrite,0,inverted simple returning if/else,preserved_with_precondition,medium,false,Inverts a restricted returning if/else where both branches return; branch expressions must remain unchanged.
diversevul,diversevul-070b4595981f48a21cc6b4f5047fdc2d09d3da91-1341,diversevul-070b4595981f48a21cc6b4f5047fdc2d09d3da91-1341__control_flow_rewrite,control_flow_rewrite,0,inverted simple returning if/else,preserved_with_precondition,medium,false,Inverts a restricted returning if/else where both branches return; branch expressions must remain unchanged.
diversevul,diversevul-f9c2bf73adb2ede0a486b0db466c264f2b27e0bb-1833,diversevul-f9c2bf73adb2ede0a486b0db466c264f2b27e0bb-1833__control_flow_rewrite,control_flow_rewrite,0,inverted simple returning if/else,preserved_with_precondition,medium,false,Inverts a restricted returning if/else where both branches return; branch expressions must remain unchanged.
diversevul,diversevul-df78c48354f376cf419d7a97f88ca07d572f00fb-1974,diversevul-df78c48354f376cf419d7a97f88ca07d572f00fb-1974__control_flow_rewrite,control_flow_rewrite,0,inverted simple returning if/else,preserved_with_precondition,medium,false,Inverts a restricted returning if/else where both branches return; branch expressions must remain unchanged.
diversevul,diversevul-ecebcc035ccd8d0e2984fe41420d9e944f456b3c-2828,diversevul-ecebcc035ccd8d0e2984fe41420d9e944f456b3c-2828__control_flow_rewrite,control_flow_rewrite,0,inverted simple returning if/else,preserved_with_precondition,medium,false,Inverts a restricted returning if/else where both branches return; branch expressions must remain unchanged.
diversevul,diversevul-026aeffcb4752054830ba203020ed6eb05bcaba8-3214,diversevul-026aeffcb4752054830ba203020ed6eb05bcaba8-3214__control_flow_rewrite,control_flow_rewrite,0,inverted simple returning if/else,preserved_with_precondition,medium,false,Inverts a restricted returning if/else where both branches return; branch expressions must remain unchanged.
diversevul,diversevul-1f097d168d9cad473dd44010a337c1413a9cd198-3645,diversevul-1f097d168d9cad473dd44010a337c1413a9cd198-3645__control_flow_rewrite,control_flow_rewrite,0,inverted simple returning if/else,preserved_with_precondition,medium,false,Inverts a restricted returning if/else where both branches return; branch expressions must remain unchanged.
diversevul,diversevul-5b048e87e4e55990dae6b547add4dae59f4e1c76-3650,diversevul-5b048e87e4e55990dae6b547add4dae59f4e1c76-3650__control_flow_rewrite,control_flow_rewrite,0,inverted simple returning if/else,preserved_with_precondition,medium,false,Inverts a restricted returning if/else where both branches return; branch expressions must remain unchanged.
diversevul,diversevul-f1ce8d5f5839cb2069ea37ff424fb96b8cd6932d-3747,diversevul-f1ce8d5f5839cb2069ea37ff424fb96b8cd6932d-3747__control_flow_rewrite,control_flow_rewrite,0,inverted simple returning if/else,preserved_with_precondition,medium,false,Inverts a restricted returning if/else where both branches return; branch expressions must remain unchanged.
diversevul,diversevul-070b4595981f48a21cc6b4f5047fdc2d09d3da91-4341,diversevul-070b4595981f48a21cc6b4f5047fdc2d09d3da91-4341__control_flow_rewrite,control_flow_rewrite,0,inverted simple returning if/else,preserved_with_precondition,medium,false,Inverts a restricted returning if/else where both branches return; branch expressions must remain unchanged.
diversevul,diversevul-1772b9a0393b55e6a280a35e8f0a1f75c014f301-4572,diversevul-1772b9a0393b55e6a280a35e8f0a1f75c014f301-4572__control_flow_rewrite,control_flow_rewrite,0,inverted simple returning if/else,preserved_with_precondition,medium,false,Inverts a restricted returning if/else where both branches return; branch expressions must remain unchanged.
diversevul,diversevul-b3b29ce8f3acf3a32733d930105a17d7b0ba347e-182,diversevul-b3b29ce8f3acf3a32733d930105a17d7b0ba347e-182__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
diversevul,diversevul-4efbc454ba68def5ef285b26ebfcfdb605b52755-3067,diversevul-4efbc454ba68def5ef285b26ebfcfdb605b52755-3067__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
diversevul,diversevul-23e5cbe6b090d7f22982aee909a6a618174d3c2d-2117,diversevul-23e5cbe6b090d7f22982aee909a6a618174d3c2d-2117__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
diversevul,diversevul-410d70bad9a650e3837055e36f157894ae49a57d-2412,diversevul-410d70bad9a650e3837055e36f157894ae49a57d-2412__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
diversevul,diversevul-fdf5af0daf8019cec2396cdef8fb042d80fe71fa-1375,diversevul-fdf5af0daf8019cec2396cdef8fb042d80fe71fa-1375__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
diversevul,diversevul-b497b5942a8beb8f89ca1c359c54ad67ec843055-717,diversevul-b497b5942a8beb8f89ca1c359c54ad67ec843055-717__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
diversevul,diversevul-799f835a3dfa00a4d852defa29b15841eea9d64f-3193,diversevul-799f835a3dfa00a4d852defa29b15841eea9d64f-3193__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
diversevul,diversevul-4edb8c83374f52cd6a8f2c7c875e8ffacccb5fa5-3407,diversevul-4edb8c83374f52cd6a8f2c7c875e8ffacccb5fa5-3407__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
diversevul,diversevul-43f9799ce61c6392a014d0a2ea136b4b3a9ee194-1064,diversevul-43f9799ce61c6392a014d0a2ea136b4b3a9ee194-1064__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
diversevul,diversevul-e7cf864f938f24eea8af0692c04d16790983c823-2851,diversevul-e7cf864f938f24eea8af0692c04d16790983c823-2851__dead_branch_after_opening_brace,dead_branch_after_opening_brace,1,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
diversevul,diversevul-b4487b93545214a9db8cbf32e86411677b0cca21-3921,diversevul-b4487b93545214a9db8cbf32e86411677b0cca21-3921__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
diversevul,diversevul-ba0166708ef4da7eeb61dd92bbba4d5a749d6561-3703,diversevul-ba0166708ef4da7eeb61dd92bbba4d5a749d6561-3703__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
diversevul,diversevul-8f21ad79b0cd98fc22d5b49734543101946abbff-702,diversevul-8f21ad79b0cd98fc22d5b49734543101946abbff-702__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
diversevul,diversevul-412a6142c27a5973c61ba540e33cdc22d5608e68-2178,diversevul-412a6142c27a5973c61ba540e33cdc22d5608e68-2178__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
diversevul,diversevul-353050be4c19e102178ccc05988101887c25ae53-1929,diversevul-353050be4c19e102178ccc05988101887c25ae53-1929__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
diversevul,diversevul-3d8134d2c9b74bc8883ffe2ef59c168361223837-2133,diversevul-3d8134d2c9b74bc8883ffe2ef59c168361223837-2133__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
diversevul,diversevul-bceb03fd2be95097a7b409ea59914f332fb6bc86-1121,diversevul-bceb03fd2be95097a7b409ea59914f332fb6bc86-1121__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
diversevul,diversevul-95cc9300430d35feb05b06a9badf678419463dbe-4010,diversevul-95cc9300430d35feb05b06a9badf678419463dbe-4010__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
diversevul,diversevul-6d444c273da5499a4cd72f21cb6d4c9a5256807d-2349,diversevul-6d444c273da5499a4cd72f21cb6d4c9a5256807d-2349__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
diversevul,diversevul-70aa86f5d5d8aa605a918ed51f7574f433a18482-3400,diversevul-70aa86f5d5d8aa605a918ed51f7574f433a18482-3400__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
diversevul,diversevul-1970c2158b1ffa416d159d03c3370b9a462aee35-1909,diversevul-1970c2158b1ffa416d159d03c3370b9a462aee35-1909__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
diversevul,diversevul-aa0188eaedc056dca8374ac03d0177429b495515-2818,diversevul-aa0188eaedc056dca8374ac03d0177429b495515-2818__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
diversevul,diversevul-4241ae6fbbf1de9658764a80944dc8108f2b4154-4503,diversevul-4241ae6fbbf1de9658764a80944dc8108f2b4154-4503__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
